"geoRegion","datum","entries","sumTotal","freq","prct","pop","inz_entries","inzsumTotal","type","type_variant","version","datum_unit","datum_dboardformated","timeframe_all","timeframe_phase2","timeframe_phase2b","timeframe_28d","timeframe_14d"
"VD",202032,0,303,NA,NA,805098,0,37.64,"COVID19Death","","2021-03-24_07-49-49","isoweek","2020-32",TRUE,TRUE,FALSE,FALSE,FALSE
"VD",202033,2,305,1,100,805098,0.25,37.88,"COVID19Death","","2021-03-24_07-49-49","isoweek","2020-33",TRUE,TRUE,FALSE,FALSE,FALSE
"VD",202034,0,305,NA,NA,805098,0,37.88,"COVID19Death","","2021-03-24_07-49-49","isoweek","2020-34",TRUE,TRUE,FALSE,FALSE,FALSE
"VD",202035,1,306,1,100,805098,0.12,38.01,"COVID19Death","","2021-03-24_07-49-49","isoweek","2020-35",TRUE,TRUE,FALSE,FALSE,FALSE
"VD",202036,2,308,1,100,805098,0.25,38.26,"COVID19Death","","2021-03-24_07-49-49","isoweek","2020-36",TRUE,TRUE,FALSE,FALSE,FALSE
"VD",202037,2,310,1,100,805098,0.25,38.5,"COVID19Death","","2021-03-24_07-49-49","isoweek","2020-37",TRUE,TRUE,FALSE,FALSE,FALSE
"VD",202038,2,312,1,100,805098,0.25,38.75,"COVID19Death","","2021-03-24_07-49-49","isoweek","2020-38",TRUE,TRUE,FALSE,FALSE,FALSE
"VD",202039,5,317,1,100,805098,0.62,39.37,"COVID19Death","","2021-03-24_07-49-49","isoweek","2020-39",TRUE,TRUE,FALSE,FALSE,FALSE
"VD",202040,1,318,1,100,805098,0.12,39.5,"COVID19Death","","2021-03-24_07-49-49","isoweek","2020-40",TRUE,TRUE,TRUE,FALSE,FALSE
"VD",202041,2,320,1,100,805098,0.25,39.75,"COVID19Death","","2021-03-24_07-49-49","isoweek","2020-41",TRUE,TRUE,TRUE,FALSE,FALSE
"VD",202042,4,324,1,100,805098,0.5,40.24,"COVID19Death","","2021-03-24_07-49-49","isoweek","2020-42",TRUE,TRUE,TRUE,FALSE,FALSE
"VD",202043,14,338,1,100,805098,1.74,41.98,"COVID19Death","","2021-03-24_07-49-49","isoweek","2020-43",TRUE,TRUE,TRUE,FALSE,FALSE
"VD",202044,22,360,1,100,805098,2.73,44.72,"COVID19Death","","2021-03-24_07-49-49","isoweek","2020-44",TRUE,TRUE,TRUE,FALSE,FALSE
"VD",202045,51,411,1,100,805098,6.33,51.05,"COVID19Death","","2021-03-24_07-49-49","isoweek","2020-45",TRUE,TRUE,TRUE,FALSE,FALSE
"VD",202046,83,494,1,100,805098,10.31,61.36,"COVID19Death","","2021-03-24_07-49-49","isoweek","2020-46",TRUE,TRUE,TRUE,FALSE,FALSE
"VD",202047,64,558,1,100,805098,7.95,69.31,"COVID19Death","","2021-03-24_07-49-49","isoweek","2020-47",TRUE,TRUE,TRUE,FALSE,FALSE
"VD",202048,77,635,1,100,805098,9.56,78.87,"COVID19Death","","2021-03-24_07-49-49","isoweek","2020-48",TRUE,TRUE,TRUE,FALSE,FALSE
"VD",202049,54,689,1,100,805098,6.71,85.58,"COVID19Death","","2021-03-24_07-49-49","isoweek","2020-49",TRUE,TRUE,TRUE,FALSE,FALSE
"VD",202050,54,743,1,100,805098,6.71,92.29,"COVID19Death","","2021-03-24_07-49-49","isoweek","2020-50",TRUE,TRUE,TRUE,FALSE,FALSE
"VD",202051,26,769,1,100,805098,3.23,95.52,"COVID19Death","","2021-03-24_07-49-49","isoweek","2020-51",TRUE,TRUE,TRUE,FALSE,FALSE
"VD",202052,29,798,1,100,805098,3.6,99.12,"COVID19Death","","2021-03-24_07-49-49","isoweek","2020-52",TRUE,TRUE,TRUE,FALSE,FALSE
"VD",202053,21,819,1,100,805098,2.61,101.73,"COVID19Death","","2021-03-24_07-49-49","isoweek","2020-53",TRUE,TRUE,TRUE,FALSE,FALSE
"VD",202101,17,836,1,100,805098,2.11,103.84,"COVID19Death","","2021-03-24_07-49-49","isoweek","2021-01",TRUE,TRUE,TRUE,FALSE,FALSE
"VD",202102,22,858,1,100,805098,2.73,106.57,"COVID19Death","","2021-03-24_07-49-49","isoweek","2021-02",TRUE,TRUE,TRUE,FALSE,FALSE
"VD",202103,11,869,1,100,805098,1.37,107.94,"COVID19Death","","2021-03-24_07-49-49","isoweek","2021-03",TRUE,TRUE,TRUE,FALSE,FALSE
"VD",202104,16,885,1,100,805098,1.99,109.92,"COVID19Death","","2021-03-24_07-49-49","isoweek","2021-04",TRUE,TRUE,TRUE,FALSE,FALSE
"VD",202105,12,897,1,100,805098,1.49,111.42,"COVID19Death","","2021-03-24_07-49-49","isoweek","2021-05",TRUE,TRUE,TRUE,FALSE,FALSE
"VD",202106,9,906,1,100,805098,1.12,112.53,"COVID19Death","","2021-03-24_07-49-49","isoweek","2021-06",TRUE,TRUE,TRUE,FALSE,FALSE
"VD",202107,8,914,1,100,805098,0.99,113.53,"COVID19Death","","2021-03-24_07-49-49","isoweek","2021-07",TRUE,TRUE,TRUE,FALSE,FALSE
"VD",202108,9,923,1,100,805098,1.12,114.64,"COVID19Death","","2021-03-24_07-49-49","isoweek","2021-08",TRUE,TRUE,TRUE,TRUE,FALSE
"VD",202109,6,929,1,100,805098,0.75,115.39,"COVID19Death","","2021-03-24_07-49-49","isoweek","2021-09",TRUE,TRUE,TRUE,TRUE,FALSE
"VD",202110,14,943,1,100,805098,1.74,117.13,"COVID19Death","","2021-03-24_07-49-49","isoweek","2021-10",TRUE,TRUE,TRUE,TRUE,TRUE
"VD",202111,12,955,1,100,805098,1.49,118.62,"COVID19Death","","2021-03-24_07-49-49","isoweek","2021-11",TRUE,TRUE,TRUE,TRUE,TRUE
"VD",202112,4,959,1,100,805098,0.5,119.12,"COVID19Death","","2021-03-24_07-49-49","isoweek","2021-12",FALSE,FALSE,FALSE,FALSE,FALSE
"VS",202009,0,0,NA,NA,345525,0,0,"COVID19Death","","2021-03-24_07-49-49","isoweek","2020-09",TRUE,FALSE,FALSE,FALSE,FALSE
"VS",202010,0,0,NA,NA,345525,0,0,"COVID19Death","","2021-03-24_07-49-49","isoweek","2020-10",TRUE,FALSE,FALSE,FALSE,FALSE
"VS",202011,3,3,1,100,345525,0.87,0.87,"COVID19Death","","2021-03-24_07-49-49","isoweek","2020-11",TRUE,FALSE,FALSE,FALSE,FALSE
"VS",202012,5,8,1,100,345525,1.45,2.32,"COVID19Death","","2021-03-24_07-49-49","isoweek","2020-12",TRUE,FALSE,FALSE,FALSE,FALSE
"VS",202013,17,25,1,100,345525,4.92,7.24,"COVID19Death","","2021-03-24_07-49-49","isoweek","2020-13",TRUE,FALSE,FALSE,FALSE,FALSE
"VS",202014,21,46,1,100,345525,6.08,13.31,"COVID19Death","","2021-03-24_07-49-49","isoweek","2020-14",TRUE,FALSE,FALSE,FALSE,FALSE
"VS",202015,31,77,1,100,345525,8.97,22.28,"COVID19Death","","2021-03-24_07-49-49","isoweek","2020-15",TRUE,FALSE,FALSE,FALSE,FALSE
"VS",202016,14,91,1,100,345525,4.05,26.34,"COVID19Death","","2021-03-24_07-49-49","isoweek","2020-16",TRUE,FALSE,FALSE,FALSE,FALSE
"VS",202017,22,113,1,100,345525,6.37,32.7,"COVID19Death","","2021-03-24_07-49-49","isoweek","2020-17",TRUE,FALSE,FALSE,FALSE,FALSE
"VS",202018,8,121,1,100,345525,2.32,35.02,"COVID19Death","","2021-03-24_07-49-49","isoweek","2020-18",TRUE,FALSE,FALSE,FALSE,FALSE
"VS",202019,6,127,1,100,345525,1.74,36.76,"COVID19Death","","2021-03-24_07-49-49","isoweek","2020-19",TRUE,FALSE,FALSE,FALSE,FALSE
"VS",202020,2,129,1,100,345525,0.58,37.33,"COVID19Death","","2021-03-24_07-49-49","isoweek","2020-20",TRUE,FALSE,FALSE,FALSE,FALSE
"VS",202021,2,131,1,100,345525,0.58,37.91,"COVID19Death","","2021-03-24_07-49-49","isoweek","2020-21",TRUE,FALSE,FALSE,FALSE,FALSE
"VS",202022,0,131,NA,NA,345525,0,37.91,"COVID19Death","","2021-03-24_07-49-49","isoweek","2020-22",TRUE,FALSE,FALSE,FALSE,FALSE
"VS",202023,0,131,NA,NA,345525,0,37.91,"COVID19Death","","2021-03-24_07-49-49","isoweek","2020-23",TRUE,FALSE,FALSE,FALSE,FALSE
"VS",202024,1,132,1,100,345525,0.29,38.2,"COVID19Death","","2021-03-24_07-49-49","isoweek","2020-24",TRUE,TRUE,FALSE,FALSE,FALSE
"VS",202025,0,132,NA,NA,345525,0,38.2,"COVID19Death","","2021-03-24_07-49-49","isoweek","2020-25",TRUE,TRUE,FALSE,FALSE,FALSE
"VS",202026,0,132,NA,NA,345525,0,38.2,"COVID19Death","","2021-03-24_07-49-49","isoweek","2020-26",TRUE,TRUE,FALSE,FALSE,FALSE
"VS",202027,0,132,NA,NA,345525,0,38.2,"COVID19Death","","2021-03-24_07-49-49","isoweek","2020-27",TRUE,TRUE,FALSE,FALSE,FALSE
"VS",202028,0,132,NA,NA,345525,0,38.2,"COVID19Death","","2021-03-24_07-49-49","isoweek","2020-28",TRUE,TRUE,FALSE,FALSE,FALSE
"VS",202029,0,132,NA,NA,345525,0,38.2,"COVID19Death","","2021-03-24_07-49-49","isoweek","2020-29",TRUE,TRUE,FALSE,FALSE,FALSE
"VS",202030,0,132,NA,NA,345525,0,38.2,"COVID19Death","","2021-03-24_07-49-49","isoweek","2020-30",TRUE,TRUE,FALSE,FALSE,FALSE
"VS",202031,0,132,NA,NA,345525,0,38.2,"COVID19Death","","2021-03-24_07-49-49","isoweek","2020-31",TRUE,TRUE,FALSE,FALSE,FALSE
"VS",202032,0,132,NA,NA,345525,0,38.2,"COVID19Death","","2021-03-24_07-49-49","isoweek","2020-32",TRUE,TRUE,FALSE,FALSE,FALSE
"VS",202033,0,132,NA,NA,345525,0,38.2,"COVID19Death","","2021-03-24_07-49-49","isoweek","2020-33",TRUE,TRUE,FALSE,FALSE,FALSE
"VS",202034,0,132,NA,NA,345525,0,38.2,"COVID19Death","","2021-03-24_07-49-49","isoweek","2020-34",TRUE,TRUE,FALSE,FALSE,FALSE
"VS",202035,0,132,NA,NA,345525,0,38.2,"COVID19Death","","2021-03-24_07-49-49","isoweek","2020-35",TRUE,TRUE,FALSE,FALSE,FALSE
"VS",202036,0,132,NA,NA,345525,0,38.2,"COVID19Death","","2021-03-24_07-49-49","isoweek","2020-36",TRUE,TRUE,FALSE,FALSE,FALSE
"VS",202037,1,133,1,100,345525,0.29,38.49,"COVID19Death","","2021-03-24_07-49-49","isoweek","2020-37",TRUE,TRUE,FALSE,FALSE,FALSE
"VS",202038,0,133,NA,NA,345525,0,38.49,"COVID19Death","","2021-03-24_07-49-49","isoweek","2020-38",TRUE,TRUE,FALSE,FALSE,FALSE
"VS",202039,0,133,NA,NA,345525,0,38.49,"COVID19Death","","2021-03-24_07-49-49","isoweek","2020-39",TRUE,TRUE,FALSE,FALSE,FALSE
"VS",202040,0,133,NA,NA,345525,0,38.49,"COVID19Death","","2021-03-24_07-49-49","isoweek","2020-40",TRUE,TRUE,TRUE,FALSE,FALSE
"VS",202041,2,135,1,100,345525,0.58,39.07,"COVID19Death","","2021-03-24_07-49-49","isoweek","2020-41",TRUE,TRUE,TRUE,FALSE,FALSE
"VS",202042,6,141,1,100,345525,1.74,40.81,"COVID19Death","","2021-03-24_07-49-49","isoweek","2020-42",TRUE,TRUE,TRUE,FALSE,FALSE
"VS",202043,26,167,1,100,345525,7.52,48.33,"COVID19Death","","2021-03-24_07-49-49","isoweek","2020-43",TRUE,TRUE,TRUE,FALSE,FALSE
"VS",202044,39,206,1,100,345525,11.29,59.62,"COVID19Death","","2021-03-24_07-49-49","isoweek","2020-44",TRUE,TRUE,TRUE,FALSE,FALSE
"VS",202045,59,265,1,100,345525,17.08,76.69,"COVID19Death","","2021-03-24_07-49-49","isoweek","2020-45",TRUE,TRUE,TRUE,FALSE,FALSE
"VS",202046,46,311,1,100,345525,13.31,90.01,"COVID19Death","","2021-03-24_07-49-49","isoweek","2020-46",TRUE,TRUE,TRUE,FALSE,FALSE
"VS",202047,34,345,1,100,345525,9.84,99.85,"COVID19Death","","2021-03-24_07-49-49","isoweek","2020-47",TRUE,TRUE,TRUE,FALSE,FALSE
"VS",202048,36,381,1,100,345525,10.42,110.27,"COVID19Death","","2021-03-24_07-49-49","isoweek","2020-48",TRUE,TRUE,TRUE,FALSE,FALSE
"VS",202049,23,404,1,100,345525,6.66,116.92,"COVID19Death","","2021-03-24_07-49-49","isoweek","2020-49",TRUE,TRUE,TRUE,FALSE,FALSE
"VS",202050,10,414,1,100,345525,2.89,119.82,"COVID19Death","","2021-03-24_07-49-49","isoweek","2020-50",TRUE,TRUE,TRUE,FALSE,FALSE
"VS",202051,9,423,1,100,345525,2.6,122.42,"COVID19Death","","2021-03-24_07-49-49","isoweek","2020-51",TRUE,TRUE,TRUE,FALSE,FALSE
"VS",202052,11,434,1,100,345525,3.18,125.61,"COVID19Death","","2021-03-24_07-49-49","isoweek","2020-52",TRUE,TRUE,TRUE,FALSE,FALSE
"VS",202053,12,446,1,100,345525,3.47,129.08,"COVID19Death","","2021-03-24_07-49-49","isoweek","2020-53",TRUE,TRUE,TRUE,FALSE,FALSE
"VS",202101,15,461,1,100,345525,4.34,133.42,"COVID19Death","","2021-03-24_07-49-49","isoweek","2021-01",TRUE,TRUE,TRUE,FALSE,FALSE
"VS",202102,9,470,1,100,345525,2.6,136.02,"COVID19Death","","2021-03-24_07-49-49","isoweek","2021-02",TRUE,TRUE,TRUE,FALSE,FALSE
"VS",202103,19,489,1,100,345525,5.5,141.52,"COVID19Death","","2021-03-24_07-49-49","isoweek","2021-03",TRUE,TRUE,TRUE,FALSE,FALSE
"VS",202104,12,501,1,100,345525,3.47,145,"COVID19Death","","2021-03-24_07-49-49","isoweek","2021-04",TRUE,TRUE,TRUE,FALSE,FALSE
"VS",202105,14,515,1,100,345525,4.05,149.05,"COVID19Death","","2021-03-24_07-49-49","isoweek","2021-05",TRUE,TRUE,TRUE,FALSE,FALSE
"VS",202106,9,524,1,100,345525,2.6,151.65,"COVID19Death","","2021-03-24_07-49-49","isoweek","2021-06",TRUE,TRUE,TRUE,FALSE,FALSE
"VS",202107,9,533,1,100,345525,2.6,154.26,"COVID19Death","","2021-03-24_07-49-49","isoweek","2021-07",TRUE,TRUE,TRUE,FALSE,FALSE
"VS",202108,3,536,1,100,345525,0.87,155.13,"COVID19Death","","2021-03-24_07-49-49","isoweek","2021-08",TRUE,TRUE,TRUE,TRUE,FALSE
"VS",202109,1,537,1,100,345525,0.29,155.42,"COVID19Death","","2021-03-24_07-49-49","isoweek","2021-09",TRUE,TRUE,TRUE,TRUE,FALSE
"VS",202110,1,538,1,100,345525,0.29,155.71,"COVID19Death","","2021-03-24_07-49-49","isoweek","2021-10",TRUE,TRUE,TRUE,TRUE,TRUE
"VS",202111,2,540,1,100,345525,0.58,156.28,"COVID19Death","","2021-03-24_07-49-49","isoweek","2021-11",TRUE,TRUE,TRUE,TRUE,TRUE
"VS",202112,0,540,NA,NA,345525,0,156.28,"COVID19Death","","2021-03-24_07-49-49","isoweek","2021-12",FALSE,FALSE,FALSE,FALSE,FALSE
"ZG",202009,0,0,NA,NA,127642,0,0,"COVID19Death","","2021-03-24_07-49-49","isoweek","2020-09",TRUE,FALSE,FALSE,FALSE,FALSE
"ZG",202010,0,0,NA,NA,127642,0,0,"COVID19Death","","2021-03-24_07-49-49","isoweek","2020-10",TRUE,FALSE,FALSE,FALSE,FALSE
"ZG",202011,0,0,NA,NA,127642,0,0,"COVID19Death","","2021-03-24_07-49-49","isoweek","2020-11",TRUE,FALSE,FALSE,FALSE,FALSE
"ZG",202012,0,0,NA,NA,127642,0,0,"COVID19Death","","2021-03-24_07-49-49","isoweek","2020-12",TRUE,FALSE,FALSE,FALSE,FALSE
"ZG",202013,1,1,1,100,127642,0.78,0.78,"COVID19Death","","2021-03-24_07-49-49","isoweek","2020-13",TRUE,FALSE,FALSE,FALSE,FALSE
"ZG",202014,2,3,1,100,127642,1.57,2.35,"COVID19Death","","2021-03-24_07-49-49","isoweek","2020-14",TRUE,FALSE,FALSE,FALSE,FALSE
"ZG",202015,2,5,1,100,127642,1.57,3.92,"COVID19Death","","2021-03-24_07-49-49","isoweek","2020-15",TRUE,FALSE,FALSE,FALSE,FALSE
"ZG",202016,2,7,1,100,127642,1.57,5.48,"COVID19Death","","2021-03-24_07-49-49","isoweek","2020-16",TRUE,FALSE,FALSE,FALSE,FALSE
"ZG",202017,1,8,1,100,127642,0.78,6.27,"COVID19Death","","2021-03-24_07-49-49","isoweek","2020-17",TRUE,FALSE,FALSE,FALSE,FALSE
"ZG",202018,0,8,NA,NA,127642,0,6.27,"COVID19Death","","2021-03-24_07-49-49","isoweek","2020-18",TRUE,FALSE,FALSE,FALSE,FALSE
"ZG",202019,0,8,NA,NA,127642,0,6.27,"COVID19Death","","2021-03-24_07-49-49","isoweek","2020-19",TRUE,FALSE,FALSE,FALSE,FALSE
"ZG",202020,0,8,NA,NA,127642,0,6.27,"COVID19Death","","2021-03-24_07-49-49","isoweek","2020-20",TRUE,FALSE,FALSE,FALSE,FALSE
"ZG",202021,0,8,NA,NA,127642,0,6.27,"COVID19Death","","2021-03-24_07-49-49","isoweek","2020-21",TRUE,FALSE,FALSE,FALSE,FALSE
"ZG",202022,0,8,NA,NA,127642,0,6.27,"COVID19Death","","2021-03-24_07-49-49","isoweek","2020-22",TRUE,FALSE,FALSE,FALSE,FALSE
"ZG",202023,0,8,NA,NA,127642,0,6.27,"COVID19Death","","2021-03-24_07-49-49","isoweek","2020-23",TRUE,FALSE,FALSE,FALSE,FALSE
"ZG",202024,0,8,NA,NA,127642,0,6.27,"COVID19Death","","2021-03-24_07-49-49","isoweek","2020-24",TRUE,TRUE,FALSE,FALSE,FALSE
"ZG",202025,0,8,NA,NA,127642,0,6.27,"COVID19Death","","2021-03-24_07-49-49","isoweek","2020-25",TRUE,TRUE,FALSE,FALSE,FALSE
"ZG",202026,0,8,NA,NA,127642,0,6.27,"COVID19Death","","2021-03-24_07-49-49","isoweek","2020-26",TRUE,TRUE,FALSE,FALSE,FALSE
"ZG",202027,0,8,NA,NA,127642,0,6.27,"COVID19Death","","2021-03-24_07-49-49","isoweek","2020-27",TRUE,TRUE,FALSE,FALSE,FALSE
"ZG",202028,0,8,NA,NA,127642,0,6.27,"COVID19Death","","2021-03-24_07-49-49","isoweek","2020-28",TRUE,TRUE,FALSE,FALSE,FALSE
"ZG",202029,0,8,NA,NA,127642,0,6.27,"COVID19Death","","2021-03-24_07-49-49","isoweek","2020-29",TRUE,TRUE,FALSE,FALSE,FALSE
"ZG",202030,0,8,NA,NA,127642,0,6.27,"COVID19Death","","2021-03-24_07-49-49","isoweek","2020-30",TRUE,TRUE,FALSE,FALSE,FALSE
"ZG",202031,0,8,NA,NA,127642,0,6.27,"COVID19Death","","2021-03-24_07-49-49","isoweek","2020-31",TRUE,TRUE,FALSE,FALSE,FALSE
"ZG",202032,0,8,NA,NA,127642,0,6.27,"COVID19Death","","2021-03-24_07-49-49","isoweek","2020-32",TRUE,TRUE,FALSE,FALSE,FALSE
"ZG",202033,0,8,NA,NA,127642,0,6.27,"COVID19Death","","2021-03-24_07-49-49","isoweek","2020-33",TRUE,TRUE,FALSE,FALSE,FALSE
"ZG",202034,0,8,NA,NA,127642,0,6.27,"COVID19Death","","2021-03-24_07-49-49","isoweek","2020-34",TRUE,TRUE,FALSE,FALSE,FALSE
"ZG",202035,0,8,NA,NA,127642,0,6.27,"COVID19Death","","2021-03-24_07-49-49","isoweek","2020-35",TRUE,TRUE,FALSE,FALSE,FALSE
"ZG",202036,0,8,NA,NA,127642,0,6.27,"COVID19Death","","2021-03-24_07-49-49","isoweek","2020-36",TRUE,TRUE,FALSE,FALSE,FALSE
"ZG",202037,0,8,NA,NA,127642,0,6.27,"COVID19Death","","2021-03-24_07-49-49","isoweek","2020-37",TRUE,TRUE,FALSE,FALSE,FALSE
"ZG",202038,0,8,NA,NA,127642,0,6.27,"COVID19Death","","2021-03-24_07-49-49","isoweek","2020-38",TRUE,TRUE,FALSE,FALSE,FALSE
"ZG",202039,0,8,NA,NA,127642,0,6.27,"COVID19Death","","2021-03-24_07-49-49","isoweek","2020-39",TRUE,TRUE,FALSE,FALSE,FALSE
"ZG",202040,0,8,NA,NA,127642,0,6.27,"COVID19Death","","2021-03-24_07-49-49","isoweek","2020-40",TRUE,TRUE,TRUE,FALSE,FALSE
"ZG",202041,0,8,NA,NA,127642,0,6.27,"COVID19Death","","2021-03-24_07-49-49","isoweek","2020-41",TRUE,TRUE,TRUE,FALSE,FALSE
"ZG",202042,1,9,1,100,127642,0.78,7.05,"COVID19Death","","2021-03-24_07-49-49","isoweek","2020-42",TRUE,TRUE,TRUE,FALSE,FALSE
"ZG",202043,0,9,NA,NA,127642,0,7.05,"COVID19Death","","2021-03-24_07-49-49","isoweek","2020-43",TRUE,TRUE,TRUE,FALSE,FALSE
"ZG",202044,2,11,1,100,127642,1.57,8.62,"COVID19Death","","2021-03-24_07-49-49","isoweek","2020-44",TRUE,TRUE,TRUE,FALSE,FALSE
"ZG",202045,2,13,1,100,127642,1.57,10.18,"COVID19Death","","2021-03-24_07-49-49","isoweek","2020-45",TRUE,TRUE,TRUE,FALSE,FALSE
"ZG",202046,6,19,1,100,127642,4.7,14.89,"COVID19Death","","2021-03-24_07-49-49","isoweek","2020-46",TRUE,TRUE,TRUE,FALSE,FALSE
"ZG",202047,4,23,1,100,127642,3.13,18.02,"COVID19Death","","2021-03-24_07-49-49","isoweek","2020-47",TRUE,TRUE,TRUE,FALSE,FALSE
"ZG",202048,1,24,1,100,127642,0.78,18.8,"COVID19Death","","2021-03-24_07-49-49","isoweek","2020-48",TRUE,TRUE,TRUE,FALSE,FALSE
"ZG",202049,6,30,1,100,127642,4.7,23.5,"COVID19Death","","2021-03-24_07-49-49","isoweek","2020-49",TRUE,TRUE,TRUE,FALSE,FALSE
"ZG",202050,8,38,1,100,127642,6.27,29.77,"COVID19Death","","2021-03-24_07-49-49","isoweek","2020-50",TRUE,TRUE,TRUE,FALSE,FALSE
"ZG",202051,3,41,1,100,127642,2.35,32.12,"COVID19Death","","2021-03-24_07-49-49","isoweek","2020-51",TRUE,TRUE,TRUE,FALSE,FALSE
"ZG",202052,4,45,1,100,127642,3.13,35.25,"COVID19Death","","2021-03-24_07-49-49","isoweek","2020-52",TRUE,TRUE,TRUE,FALSE,FALSE
"ZG",202053,7,52,1,100,127642,5.48,40.74,"COVID19Death","","2021-03-24_07-49-49","isoweek","2020-53",TRUE,TRUE,TRUE,FALSE,FALSE
"ZG",202101,9,61,1,100,127642,7.05,47.79,"COVID19Death","","2021-03-24_07-49-49","isoweek","2021-01",TRUE,TRUE,TRUE,FALSE,FALSE
"ZG",202102,12,73,1,100,127642,9.4,57.19,"COVID19Death","","2021-03-24_07-49-49","isoweek","2021-02",TRUE,TRUE,TRUE,FALSE,FALSE
"ZG",202103,7,80,1,100,127642,5.48,62.68,"COVID19Death","","2021-03-24_07-49-49","isoweek","2021-03",TRUE,TRUE,TRUE,FALSE,FALSE
"ZG",202104,1,81,1,100,127642,0.78,63.46,"COVID19Death","","2021-03-24_07-49-49","isoweek","2021-04",TRUE,TRUE,TRUE,FALSE,FALSE
"ZG",202105,4,85,1,100,127642,3.13,66.59,"COVID19Death","","2021-03-24_07-49-49","isoweek","2021-05",TRUE,TRUE,TRUE,FALSE,FALSE
"ZG",202106,0,85,NA,NA,127642,0,66.59,"COVID19Death","","2021-03-24_07-49-49","isoweek","2021-06",TRUE,TRUE,TRUE,FALSE,FALSE
"ZG",202107,0,85,NA,NA,127642,0,66.59,"COVID19Death","","2021-03-24_07-49-49","isoweek","2021-07",TRUE,TRUE,TRUE,FALSE,FALSE
"ZG",202108,1,86,1,100,127642,0.78,67.38,"COVID19Death","","2021-03-24_07-49-49","isoweek","2021-08",TRUE,TRUE,TRUE,TRUE,FALSE
"ZG",202109,0,86,NA,NA,127642,0,67.38,"COVID19Death","","2021-03-24_07-49-49","isoweek","2021-09",TRUE,TRUE,TRUE,TRUE,FALSE
"ZG",202110,1,87,1,100,127642,0.78,68.16,"COVID19Death","","2021-03-24_07-49-49","isoweek","2021-10",TRUE,TRUE,TRUE,TRUE,TRUE
"ZG",202111,0,87,NA,NA,127642,0,68.16,"COVID19Death","","2021-03-24_07-49-49","isoweek","2021-11",TRUE,TRUE,TRUE,TRUE,TRUE
"ZG",202112,0,87,NA,NA,127642,0,68.16,"COVID19Death","","2021-03-24_07-49-49","isoweek","2021-12",FALSE,FALSE,FALSE,FALSE,FALSE
"ZH",202009,0,0,NA,NA,1539275,0,0,"COVID19Death","","2021-03-24_07-49-49","isoweek","2020-09",TRUE,FALSE,FALSE,FALSE,FALSE
"ZH",202010,0,0,NA,NA,1539275,0,0,"COVID19Death","","2021-03-24_07-49-49","isoweek","2020-10",TRUE,FALSE,FALSE,FALSE,FALSE
"ZH",202011,1,1,1,100,1539275,0.06,0.06,"COVID19Death","","2021-03-24_07-49-49","isoweek","2020-11",TRUE,FALSE,FALSE,FALSE,FALSE
"ZH",202012,5,6,1,100,1539275,0.32,0.39,"COVID19Death","","2021-03-24_07-49-49","isoweek","2020-12",TRUE,FALSE,FALSE,FALSE,FALSE
"ZH",202013,15,21,1,100,1539275,0.97,1.36,"COVID19Death","","2021-03-24_07-49-49","isoweek","2020-13",TRUE,FALSE,FALSE,FALSE,FALSE
"ZH",202014,28,49,1,100,1539275,1.82,3.18,"COVID19Death","","2021-03-24_07-49-49","isoweek","2020-14",TRUE,FALSE,FALSE,FALSE,FALSE
"ZH",202015,27,76,1,100,1539275,1.75,4.94,"COVID19Death","","2021-03-24_07-49-49","isoweek","2020-15",TRUE,FALSE,FALSE,FALSE,FALSE
"ZH",202016,26,102,1,100,1539275,1.69,6.63,"COVID19Death","","2021-03-24_07-49-49","isoweek","2020-16",TRUE,FALSE,FALSE,FALSE,FALSE
"ZH",202017,10,112,1,100,1539275,0.65,7.28,"COVID19Death","","2021-03-24_07-49-49","isoweek","2020-17",TRUE,FALSE,FALSE,FALSE,FALSE
"ZH",202018,8,120,1,100,1539275,0.52,7.8,"COVID19Death","","2021-03-24_07-49-49","isoweek","2020-18",TRUE,FALSE,FALSE,FALSE,FALSE
"ZH",202019,3,123,1,100,1539275,0.19,7.99,"COVID19Death","","2021-03-24_07-49-49","isoweek","2020-19",TRUE,FALSE,FALSE,FALSE,FALSE
"ZH",202020,1,124,1,100,1539275,0.06,8.06,"COVID19Death","","2021-03-24_07-49-49","isoweek","2020-20",TRUE,FALSE,FALSE,FALSE,FALSE
"ZH",202021,3,127,1,100,1539275,0.19,8.25,"COVID19Death","","2021-03-24_07-49-49","isoweek","2020-21",TRUE,FALSE,FALSE,FALSE,FALSE
"ZH",202022,0,127,NA,NA,1539275,0,8.25,"COVID19Death","","2021-03-24_07-49-49","isoweek","2020-22",TRUE,FALSE,FALSE,FALSE,FALSE
"ZH",202023,0,127,NA,NA,1539275,0,8.25,"COVID19Death","","2021-03-24_07-49-49","isoweek","2020-23",TRUE,FALSE,FALSE,FALSE,FALSE
"ZH",202024,0,127,NA,NA,1539275,0,8.25,"COVID19Death","","2021-03-24_07-49-49","isoweek","2020-24",TRUE,TRUE,FALSE,FALSE,FALSE
"ZH",202025,0,127,NA,NA,1539275,0,8.25,"COVID19Death","","2021-03-24_07-49-49","isoweek","2020-25",TRUE,TRUE,FALSE,FALSE,FALSE
"ZH",202026,0,127,NA,NA,1539275,0,8.25,"COVID19Death","","2021-03-24_07-49-49","isoweek","2020-26",TRUE,TRUE,FALSE,FALSE,FALSE
